Adresse;StimmArt;Bezirk;Bezirksname;WBezArt;Wahlbezirk;Briefwahlbezirk;AghWkr;BunWkr;OstWest;Datum;Zeit;WberIns;WberA1;WberA1p;WberA2;WberA2p;WberA3;WberA3p;Waehler;Waehlerp;Wahlsch;Wahlschp;Gueltig;Gueltigp;Unguelt;Ungueltp;P01;P01p;P02;P02p;P03;P03p;P04;P04p;P05;P05p;P06;P06p;P07;P07p;P08;P08p;P09;P09p;P10;P10p;P11;P11p;P12;P12p;P13;P13p;P14;P14p;P15;P15p;P16;P16p;P17;P17p;P18;P18p;P19;P19p;P20;P20p;P21;P21p;P22;P22p;P23;P23p;P24;P24p;P25;P25p;P26;P26p;P27;P27p;P28;P28p;P29;P29p;P30;P30p;P31;P31p;P32;P32p;P33;P33p;P34;P34p;P35;P35p;P36;P36p;P37;P37p;P38;P38p;P39;P39p;P40;P40p;P41;P41p;P42;P42p;P43;P43p;P44;P44p;P45;P45p;P46;P46p;P47;P47p;P48;P48p;P49;P49p;P50;P50p;P51;P51p;P52;P52p;P53;P53p;P54;P54p;P55;P55p;P56;P56p;P57;P57p;P58;P58p;P59;P59p;P60;P60p;aufn
03W310;2;03;Pankow;W;310;033I;03;76;O;23.02.12;19:35:30;1399;954;68,2;445;31,8;0;0,0;587;42,0;0;0,0;585;99,7;2;0,3;85;14,5;92;15,7;158;27,0;114;19,5;46;7,9;15;2,6;21;3,6;12;2,1;3;0,5;3;0,5;1;0,2;1;0,2;0;0,0;2;0,3;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;6;1,0;1;0,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;2;0,3;2;0,3;0;0,0;2;0,3;4;0,7;2;0,3;10;1,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03W311;2;03;Pankow;W;311;033D;03;76;O;23.02.12;20:26:45;1536;908;59,1;628;40,9;0;0,0;520;33,9;0;0,0;516;99,2;4;0,8;83;16,1;92;17,8;135;26,2;96;18,6;41;7,9;14;2,7;10;1,9;10;1,9;2;0,4;0;0,0;0;0,0;3;0,6;0;0,0;4;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;9;1,7;1;0,2;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;2;0,4;0;0,0;3;0,6;0;0,0;0;0,0;7;1,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03W312;2;03;Pankow;W;312;033H;03;76;O;23.02.12;19:42:42;1391;932;67,0;459;33,0;0;0,0;644;46,3;0;0,0;641;99,5;3;0,5;102;15,9;96;15,0;189;29,5;147;22,9;43;6,7;15;2,3;6;0,9;11;1,7;2;0,3;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;4;0,6;2;0,3;0;0,0;0;0,0;2;0,3;0;0,0;0;0,0;1;0,2;1;0,2;0;0,0;3;0,5;1;0,2;0;0,0;2;0,3;1;0,2;3;0,5;8;1,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03W313;2;03;Pankow;W;313;033G;03;76;O;23.02.12;20:23:51;1417;880;62,1;537;37,9;0;0,0;559;39,4;0;0,0;556;99,6;2;0,4;98;17,6;127;22,8;126;22,7;77;13,8;31;5,6;30;5,4;8;1,4;14;2,5;1;0,2;4;0,7;1;0,2;2;0,4;0;0,0;1;0,2;0;0,0;1;0,2;0;0,0;0;0,0;3;0,5;0;0,0;13;2,3;1;0,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;2;0,4;1;0,2;0;0,0;1;0,2;0;0,0;0;0,0;2;0,4;2;0,4;1;0,2;8;1,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03W314;2;03;Pankow;W;314;033K;03;76;O;23.02.12;19:36:31;1435;900;62,7;535;37,3;0;0,0;403;28,1;0;0,0;399;99,0;4;1,0;63;15,8;66;16,5;133;33,3;73;18,3;20;5,0;15;3,8;8;2,0;5;1,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,5;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;4;1,0;1;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;0;0,0;0;0,0;1;0,3;0;0,0;1;0,3;0;0,0;0;0,0;5;1,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03W315;2;03;Pankow;W;315;033K;03;76;O;23.02.12;20:07:05;1193;757;63,5;436;36,5;0;0,0;516;43,3;0;0,0;510;99,0;5;1,0;73;14,3;58;11,4;156;30,6;113;22,2;39;7,6;12;2,4;13;2,5;11;2,2;3;0,6;2;0,4;0;0,0;0;0,0;0;0,0;2;0,4;1;0,2;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;9;1,8;0;0,0;0;0,0;0;0,0;4;0,8;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,4;1;0,2;3;0,6;6;1,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03W316;2;03;Pankow;W;316;033M;03;76;O;23.02.12;19:32:42;1252;784;62,6;468;37,4;0;0,0;490;39,1;0;0,0;486;99,4;3;0,6;82;16,9;71;14,6;139;28,6;99;20,4;44;9,1;11;2,3;9;1,9;7;1,4;3;0,6;2;0,4;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;4;0,8;1;0,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;1;0,2;0;0,0;3;0,6;0;0,0;1;0,2;5;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03W317;2;03;Pankow;W;317;033L;03;76;O;23.02.12;20:24:48;1654;1012;61,2;642;38,8;0;0,0;611;36,9;0;0,0;608;99,7;2;0,3;87;14,3;90;14,8;211;34,7;99;16,3;44;7,2;15;2,5;11;1,8;12;2,0;1;0,2;1;0,2;1;0,2;3;0,5;0;0,0;1;0,2;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;8;1,3;2;0,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;2;0,3;3;0,5;0;0,0;2;0,3;1;0,2;1;0,2;11;1,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03W318;2;03;Pankow;W;318;033M;03;76;O;23.02.12;20:18:33;1198;796;66,4;402;33,6;0;0,0;490;40,9;0;0,0;482;98,4;8;1,6;72;14,9;87;18,0;138;28,6;92;19,1;29;6,0;14;2,9;8;1,7;9;1,9;1;0,2;4;0,8;1;0,2;1;0,2;0;0,0;2;0,4;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;5;1,0;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;1;0,2;2;0,4;0;0,0;5;1,0;2;0,4;1;0,2;4;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03W319;2;03;Pankow;W;319;033C;03;76;O;23.02.12;19:36:29;1413;983;69,6;430;30,4;0;0,0;520;36,8;0;0,0;514;98,8;6;1,2;75;14,6;115;22,4;46;8,9;87;16,9;118;23,0;14;2,7;10;1,9;12;2,3;1;0,2;6;1,2;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;9;1,8;3;0,6;0;0,0;0;0,0;4;0,8;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;7;1,4;0;0,0;4;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03W320;2;03;Pankow;W;320;033G;03;76;O;23.02.12;19:50:46;1301;857;65,9;444;34,1;0;0,0;497;38,2;0;0,0;494;99,4;3;0,6;87;17,6;96;19,4;119;24,1;82;16,6;46;9,3;24;4,9;6;1,2;7;1,4;1;0,2;4;0,8;0;0,0;1;0,2;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;4;0,8;1;0,2;0;0,0;0;0,0;5;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,4;1;0,2;0;0,0;2;0,4;0;0,0;0;0,0;4;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03W321;2;03;Pankow;W;321;033F;03;76;O;23.02.12;19:38:17;1282;876;68,3;406;31,7;0;0,0;501;39,1;0;0,0;495;98,8;6;1,2;89;18,0;99;20,0;77;15,6;97;19,6;65;13,1;15;3,0;10;2,0;13;2,6;2;0,4;1;0,2;1;0,2;3;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;5;1,0;0;0,0;0;0,0;0;0,0;3;0,6;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;2;0,4;0;0,0;4;0,8;1;0,2;2;0,4;4;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03W322;2;03;Pankow;W;322;033H;03;76;O;23.02.12;19:33:21;1214;767;63,2;447;36,8;0;0,0;497;40,9;0;0,0;494;99,4;3;0,6;76;15,4;74;15,0;151;30,6;91;18,4;33;6,7;15;3,0;15;3,0;13;2,6;0;0,0;3;0,6;0;0,0;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;1;0,2;1;0,2;0;0,0;6;1,2;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;1;0,2;1;0,2;0;0,0;8;1,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03W323;2;03;Pankow;W;323;033L;03;76;O;23.02.12;20:12:31;1118;653;58,4;465;41,6;0;0,0;424;37,9;0;0,0;422;99,5;2;0,5;71;16,8;74;17,5;138;32,7;57;13,5;16;3,8;19;4,5;10;2,4;16;3,8;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;2;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;1;0,2;2;0,5;0;0,0;0;0,0;2;0,5;1;0,2;10;2,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03B3A;2;03;Pankow;B;3A;033A;03;76;O;23.02.12;22:26:47;0;0;0,0;0;0,0;0;0,0;967;0,0;967;100,0;966;99,7;3;0,3;166;17,2;295;30,5;130;13,5;129;13,4;120;12,4;35;3,6;16;1,7;16;1,7;1;0,1;3;0,3;3;0,3;5;0,5;0;0,0;3;0,3;0;0,0;1;0,1;0;0,0;0;0,0;0;0,0;0;0,0;6;0,6;2;0,2;0;0,0;0;0,0;3;0,3;0;0,0;0;0,0;1;0,1;0;0,0;0;0,0;10;1,0;6;0,6;0;0,0;3;0,3;3;0,3;3;0,3;6;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03B3B;2;03;Pankow;B;3B;033B;03;76;O;23.02.12;21:19:16;0;0;0,0;0;0,0;0;0,0;835;0,0;835;100,0;824;99,0;8;1,0;166;20,1;206;25,0;151;18,3;118;14,3;81;9,8;30;3,6;14;1,7;11;1,3;3;0,4;4;0,5;1;0,1;3;0,4;0;0,0;3;0,4;0;0,0;0;0,0;0;0,0;2;0,2;0;0,0;0;0,0;7;0,8;2;0,2;0;0,0;0;0,0;5;0,6;0;0,0;0;0,0;1;0,1;0;0,0;0;0,0;3;0,4;0;0,0;0;0,0;7;0,8;1;0,1;1;0,1;4;0,5;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03B3C;2;03;Pankow;B;3C;033C;03;76;O;23.02.12;22:03:18;0;0;0,0;0;0,0;0;0,0;684;0,0;684;100,0;676;98,8;8;1,2;146;21,6;158;23,4;79;11,7;111;16,4;80;11,8;20;3,0;7;1,0;18;2,7;1;0,1;2;0,3;1;0,1;1;0,1;0;0,0;4;0,6;1;0,1;1;0,1;0;0,0;0;0,0;1;0,1;0;0,0;5;0,7;3;0,4;0;0,0;0;0,0;3;0,4;0;0,0;0;0,0;2;0,3;1;0,1;0;0,0;9;1,3;1;0,1;0;0,0;11;1,6;2;0,3;1;0,1;7;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03B3D;2;03;Pankow;B;3D;033D;03;76;O;23.02.12;21:08:20;0;0;0,0;0;0,0;0;0,0;1209;0,0;1209;100,0;1201;99,4;7;0,6;220;18,3;255;21,2;291;24,2;192;16,0;84;7,0;41;3,4;16;1,3;28;2,3;6;0,5;3;0,2;1;0,1;2;0,2;0;0,0;7;0,6;0;0,0;0;0,0;0;0,0;0;0,0;8;0,7;0;0,0;4;0,3;1;0,1;0;0,0;0;0,0;2;0,2;0;0,0;0;0,0;2;0,2;1;0,1;0;0,0;5;0,4;5;0,4;0;0,0;11;0,9;0;0,0;0;0,0;16;1,3;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03B3E;2;03;Pankow;B;3E;033E;03;76;O;23.02.12;20:54:18;0;0;0,0;0;0,0;0;0,0;782;0,0;782;100,0;775;99,5;4;0,5;140;18,1;164;21,2;133;17,2;133;17,2;76;9,8;35;4,5;15;1,9;30;3,9;3;0,4;3;0,4;2;0,3;2;0,3;1;0,1;4;0,5;0;0,0;0;0,0;0;0,0;0;0,0;1;0,1;0;0,0;3;0,4;0;0,0;0;0,0;0;0,0;6;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;4;0,5;0;0,0;0;0,0;13;1,7;0;0,0;2;0,3;5;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03B3F;2;03;Pankow;B;3F;033F;03;76;O;23.02.12;21:22:10;0;0;0,0;0;0,0;0;0,0;828;0,0;828;100,0;826;99,8;2;0,2;141;17,1;158;19,1;198;24,0;144;17,4;57;6,9;32;3,9;17;2,1;20;2,4;2;0,2;3;0,4;2;0,2;5;0,6;0;0,0;2;0,2;0;0,0;0;0,0;0;0,0;1;0,1;4;0,5;0;0,0;2;0,2;3;0,4;0;0,0;0;0,0;6;0,7;0;0,0;0;0,0;2;0,2;1;0,1;0;0,0;3;0,4;2;0,2;0;0,0;11;1,3;5;0,6;0;0,0;5;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03B3G;2;03;Pankow;B;3G;033G;03;76;O;23.02.12;21:00:46;0;0;0,0;0;0,0;0;0,0;871;0,0;871;100,0;861;99,5;4;0,5;142;16,5;227;26,4;192;22,3;144;16,7;38;4,4;42;4,9;15;1,7;13;1,5;3;0,3;6;0,7;0;0,0;3;0,3;1;0,1;4;0,5;0;0,0;0;0,0;0;0,0;0;0,0;1;0,1;0;0,0;3;0,3;1;0,1;0;0,0;0;0,0;7;0,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;3;0,3;2;0,2;0;0,0;3;0,3;2;0,2;0;0,0;9;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03B3H;2;03;Pankow;B;3H;033H;03;76;O;23.02.12;23:07:27;0;0;0,0;0;0,0;0;0,0;827;0,0;827;100,0;821;99,5;4;0,5;147;17,9;134;16,3;234;28,5;151;18,4;37;4,5;40;4,9;12;1,5;14;1,7;3;0,4;4;0,5;0;0,0;2;0,2;0;0,0;1;0,1;0;0,0;0;0,0;0;0,0;1;0,1;0;0,0;0;0,0;2;0,2;2;0,2;0;0,0;0;0,0;2;0,2;0;0,0;0;0,0;2;0,2;1;0,1;0;0,0;3;0,4;1;0,1;0;0,0;3;0,4;3;0,4;1;0,1;21;2,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03B3I;2;03;Pankow;B;3I;033I;03;76;O;23.02.12;20:41:27;0;0;0,0;0;0,0;0;0,0;788;0,0;788;100,0;782;99,5;4;0,5;131;16,8;145;18,5;222;28,4;125;16,0;38;4,9;25;3,2;20;2,6;18;2,3;1;0,1;3;0,4;3;0,4;4;0,5;0;0,0;2;0,3;2;0,3;1;0,1;0;0,0;2;0,3;2;0,3;0;0,0;2;0,3;1;0,1;0;0,0;0;0,0;5;0,6;0;0,0;0;0,0;2;0,3;1;0,1;0;0,0;2;0,3;2;0,3;0;0,0;7;0,9;3;0,4;0;0,0;13;1,7;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03B3K;2;03;Pankow;B;3K;033K;03;76;O;23.02.12;20:41:36;0;0;0,0;0;0,0;0;0,0;892;0,0;892;100,0;892;100,0;0;0,0;164;18,4;130;14,6;298;33,4;180;20,2;28;3,1;18;2,0;16;1,8;10;1,1;1;0,1;1;0,1;1;0,1;0;0,0;0;0,0;2;0,2;0;0,0;1;0,1;0;0,0;2;0,2;0;0,0;0;0,0;11;1,2;1;0,1;0;0,0;0;0,0;4;0,4;0;0,0;0;0,0;2;0,2;1;0,1;0;0,0;2;0,2;5;0,6;0;0,0;3;0,3;0;0,0;2;0,2;9;1,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03B3L;2;03;Pankow;B;3L;033L;03;76;O;23.02.12;21:19:05;0;0;0,0;0;0,0;0;0,0;1026;0,0;1026;100,0;1016;99,9;1;0,1;153;15,1;158;15,6;357;35,1;165;16,2;33;3,2;36;3,5;22;2,2;32;3,1;3;0,3;0;0,0;0;0,0;1;0,1;0;0,0;1;0,1;2;0,2;0;0,0;0;0,0;1;0,1;4;0,4;0;0,0;10;1,0;1;0,1;0;0,0;0;0,0;2;0,2;0;0,0;0;0,0;3;0,3;0;0,0;0;0,0;1;0,1;5;0,5;0;0,0;4;0,4;1;0,1;3;0,3;18;1,8;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03B3M;2;03;Pankow;B;3M;033M;03;76;O;23.02.12;20:40:59;0;0;0,0;0;0,0;0;0,0;795;0,0;795;100,0;792;99,6;3;0,4;135;17,0;122;15,4;245;30,9;126;15,9;32;4,0;31;3,9;15;1,9;22;2,8;5;0,6;2;0,3;0;0,0;2;0,3;0;0,0;6;0,8;1;0,1;0;0,0;0;0,0;3;0,4;0;0,0;0;0,0;9;1,1;3;0,4;0;0,0;0;0,0;1;0,1;0;0,0;0;0,0;3;0,4;1;0,1;0;0,0;2;0,3;3;0,4;0;0,0;3;0,4;1;0,1;3;0,4;16;2,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03W400;2;03;Pankow;W;400;034C;04;76;O;23.02.12;19:34:27;1547;1096;70,8;451;29,2;0;0,0;534;34,5;0;0,0;525;98,3;9;1,7;97;18,5;123;23,4;69;13,1;88;16,8;88;16,8;14;2,7;10;1,9;9;1,7;1;0,2;3;0,6;1;0,2;1;0,2;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;8;1,5;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;2;0,4;0;0,0;3;0,6;1;0,2;1;0,2;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03W401;2;03;Pankow;W;401;034E;04;76;O;23.02.12;19:47:27;1418;1086;76,6;332;23,4;0;0,0;511;36,0;0;0,0;510;99,2;4;0,8;102;20,0;110;21,6;42;8,2;88;17,3;99;19,4;8;1,6;8;1,6;20;3,9;1;0,2;4;0,8;2;0,4;4;0,8;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;1;0,2;1;0,2;0;0,0;2;0,4;1;0,2;0;0,0;0;0,0;5;1,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;4;0,8;2;0,4;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03W402;2;03;Pankow;W;402;034E;04;76;O;23.02.12;20:09:45;1448;957;66,1;491;33,9;0;0,0;526;36,3;0;0,0;521;99,0;5;1,0;86;16,5;132;25,3;59;11,3;92;17,7;82;15,7;8;1,5;14;2,7;13;2,5;1;0,2;2;0,4;1;0,2;4;0,8;0;0,0;3;0,6;0;0,0;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;6;1,2;2;0,4;0;0,0;0;0,0;5;1,0;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;1;0,2;1;0,2;0;0,0;2;0,4;2;0,4;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
03W403;2;03;Pankow;W;403;034F;04;76;O;23.02.12;19:37:20;1513;1007;66,6;506;33,4;0;0,0;535;35,4;0;0,0;532;99,4;3;0,6;80;15,0;95;17,9;108;20,3;114;21,4;60;11,3;22;4,1;7;1,3;13;2,4;0;0,0;3;0,6;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;8;1,5;1;0,2;0;0,0;0;0,0;7;1,3;0;0,0;0;0,0;2;0,4;0;0,0;0;0,0;0;0,0;1;0,2;0;0,0;0;0,0;0;0,0;0;0,0;10;1,9;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;0;0,0;
